PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.114,01 27 2022 14 00 00,vegeta,String,http,String,161543547.8,Double,13461.96232,Double,30006.77527,Double,53.373465,Double,35.64700464,String,0.795166667,String,10.1.0.109,String
10.2.0.115,01 27 2022 13 50 00,vegeta,String,http,String,2069383.098,Double,172.448591,Double,1077.7185,Double,54.4212,Double,49.9675849,String,1,String,10.1.0.116,String
10.2.0.115,01 27 2022 13 55 00,vegeta,String,http,String,239335917.8,Double,19944.65982,Double,30019.20572,Double,60.184217,Double,30.07518917,String,0.667833333,String,10.1.0.116,String
10.2.0.115,01 27 2022 14 00 00,vegeta,String,http,String,160707951.5,Double,13392.32929,Double,30026.61296,Double,56.638828,Double,35.88049968,String,0.804083333,String,10.1.0.116,String
10.2.0.116,01 27 2022 13 50 00,vegeta,String,http,String,1056176.249,Double,88.014687,Double,765.9444,Double,50.1252,Double,49.99072026,String,1,String,10.1.0.115,String
10.2.0.116,01 27 2022 13 55 00,vegeta,String,http,String,241809703.3,Double,20150.80861,Double,30024.41852,Double,65.583528,Double,28.94479966,String,0.646,String,10.1.0.115,String
10.2.0.116,01 27 2022 14 00 00,vegeta,String,http,String,158412183,Double,13201.01525,Double,30022.27781,Double,53.874891,Double,35.72702656,String,0.800166667,String,10.1.0.115,String
10.2.0.117,01 27 2022 13 50 00,vegeta,String,http,String,991815.1704,Double,82.651264,Double,3446.1881,Double,49.6019,Double,49.97963363,String,1,String,10.1.0.118,String
10.2.0.117,01 27 2022 13 55 00,vegeta,String,http,String,242942395.7,Double,20245.19964,Double,30022.63068,Double,55.039077,Double,29.04011487,String,0.643916667,String,10.1.0.118,String
10.2.0.117,01 27 2022 14 00 00,vegeta,String,http,String,159043581.7,Double,13253.63181,Double,30021.50684,Double,52.589905,Double,36.87863783,String,0.802666667,String,10.1.0.118,String
10.2.0.118,01 27 2022 13 50 00,vegeta,String,http,String,1060308.995,Double,88.359082,Double,1657.3937,Double,49.5363,Double,49.93524888,String,1,String,10.1.0.32,String
10.2.0.118,01 27 2022 13 55 00,vegeta,String,http,String,235599361.9,Double,19633.28016,Double,30021.43464,Double,55.635309,Double,30.18167537,String,0.667166667,String,10.1.0.32,String
10.2.0.118,01 27 2022 14 00 00,vegeta,String,http,String,156352627.6,Double,13029.38563,Double,30012.82706,Double,51.046657,Double,36.8169945,String,0.808083333,String,10.1.0.32,String
10.2.0.119,01 27 2022 13 50 00,vegeta,String,http,String,3157051.668,Double,263.087639,Double,2039.9065,Double,50.9621,Double,49.93679701,String,1,String,10.1.0.134,String
10.2.0.119,01 27 2022 13 55 00,vegeta,String,http,String,242005289.3,Double,20167.10744,Double,30016.87522,Double,55.753904,Double,29.83158867,String,0.659916667,String,10.1.0.134,String
10.2.0.119,01 27 2022 14 00 00,vegeta,String,http,String,161091299.7,Double,13424.27498,Double,30027.27939,Double,55.542149,Double,36.33772098,String,0.797916667,String,10.1.0.134,String
10.2.0.12,01 27 2022 13 55 00,vegeta,String,http,String,242463627,Double,20205.30225,Double,30036.39482,Double,65.083139,Double,29.19021548,String,0.653083333,String,10.1.0.62,String
10.2.0.12,01 27 2022 14 00 00,vegeta,String,http,String,160697313.8,Double,13391.44281,Double,30032.34442,Double,51.131249,Double,36.78746873,String,0.80675,String,10.1.0.62,String
10.2.0.120,01 27 2022 13 50 00,vegeta,String,http,String,2699405.571,Double,224.950464,Double,3761.2253,Double,50.6901,Double,49.94333544,String,1,String,10.1.0.126,String
10.2.0.120,01 27 2022 13 55 00,vegeta,String,http,String,239552351.5,Double,19962.69596,Double,30023.64159,Double,65.478973,Double,30.18067189,String,0.66775,String,10.1.0.126,String
10.2.0.120,01 27 2022 14 00 00,vegeta,String,http,String,158527496.3,Double,13210.62469,Double,30026.04523,Double,58.209711,Double,37.16035582,String,0.811583333,String,10.1.0.126,String
10.2.0.121,01 27 2022 13 50 00,vegeta,String,http,String,3283110.917,Double,273.592576,Double,2393.0625,Double,53.1266,Double,49.93608182,String,1,String,10.1.0.117,String
10.2.0.121,01 27 2022 13 55 00,vegeta,String,http,String,242334828.8,Double,20194.56907,Double,30027.66734,Double,51.99059,Double,28.84784054,String,0.646,String,10.1.0.117,String
10.2.0.121,01 27 2022 14 00 00,vegeta,String,http,String,161188060,Double,13432.33833,Double,30023.83014,Double,51.448022,Double,36.75905483,String,0.8,String,10.1.0.117,String
10.2.0.122,01 27 2022 13 50 00,vegeta,String,http,String,3614259.265,Double,301.188272,Double,5558.7061,Double,55.0025,Double,49.92636897,String,1,String,10.1.0.110,String
10.2.0.122,01 27 2022 13 55 00,vegeta,String,http,String,241217114.9,Double,20101.42624,Double,30029.83606,Double,52.714029,Double,29.80767558,String,0.663916667,String,10.1.0.110,String
10.2.0.122,01 27 2022 14 00 00,vegeta,String,http,String,161139780.7,Double,13428.31506,Double,30020.57313,Double,56.506839,Double,35.69456,String,0.797833333,String,10.1.0.110,String
10.2.0.123,01 27 2022 13 50 00,vegeta,String,http,String,5814433.095,Double,484.536091,Double,6666.2137,Double,55.5851,Double,49.88294246,String,1,String,10.1.0.105,String
