PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.19,01 28 2022 12 25 00,vegeta,String,https,String,345338657.488597,Double,28778.221457,Double,30030.317461,Double,71.925359,Double,4.2229195261078,String,0.09358333333333334,String,10.1.0.16,String
10.2.0.19,01 28 2022 12 30 00,vegeta,String,https,String,344592467.803301,Double,28716.038983,Double,30036.405671,Double,70.585748,Double,4.5337968804115025,String,0.1005,String,10.1.0.16,String
10.2.0.19,01 28 2022 12 35 00,vegeta,String,https,String,344538098.0767,Double,28711.508173,Double,30037.941978,Double,87.019002,Double,4.448166981096373,String,0.09841666666666667,String,10.1.0.16,String
10.2.0.20,01 28 2022 12 25 00,vegeta,String,https,String,345247601.800515,Double,28770.633483,Double,30033.318595,Double,70.879604,Double,4.386900688389037,String,0.09691666666666666,String,10.1.0.27,String
10.2.0.20,01 28 2022 12 30 00,vegeta,String,https,String,344590659.068361,Double,28715.888255,Double,30036.620962,Double,66.850071,Double,4.312591029051989,String,0.09625,String,10.1.0.27,String
10.2.0.20,01 28 2022 12 35 00,vegeta,String,https,String,345814860.668996,Double,28817.905055,Double,30034.246459,Double,60.298871,Double,4.078964545482468,String,0.09108333333333334,String,10.1.0.27,String
10.2.0.21,01 28 2022 12 25 00,vegeta,String,https,String,344874544.836547,Double,28739.545403,Double,30036.630686,Double,67.885766,Double,4.280391620147793,String,0.09591666666666666,String,10.1.0.20,String
10.2.0.21,01 28 2022 12 30 00,vegeta,String,https,String,344745696.879736,Double,28728.808073,Double,30038.312266,Double,82.781329,Double,4.403695076494545,String,0.09725,String,10.1.0.20,String
10.2.0.21,01 28 2022 12 35 00,vegeta,String,https,String,345643832.49562,Double,28803.652707,Double,30042.028193,Double,67.290505,Double,4.187052297966393,String,0.0925,String,10.1.0.20,String
10.2.0.22,01 28 2022 12 25 00,vegeta,String,https,String,344499325.518106,Double,28708.277126,Double,30037.645813,Double,65.206662,Double,4.4354314032336815,String,0.09783333333333333,String,10.1.0.10,String
10.2.0.22,01 28 2022 12 30 00,vegeta,String,https,String,345186212.453992,Double,28765.517704,Double,30036.364824,Double,58.449788,Double,4.299041475300102,String,0.09516666666666666,String,10.1.0.10,String
10.2.0.22,01 28 2022 12 35 00,vegeta,String,https,String,345355933.464965,Double,28779.661122,Double,30041.945073,Double,73.586408,Double,4.315057648249327,String,0.09533333333333334,String,10.1.0.10,String
10.2.0.23,01 28 2022 12 25 00,vegeta,String,https,String,345790127.621108,Double,28815.843968,Double,30035.60023,Double,78.509445,Double,4.275994510230255,String,0.09433333333333334,String,10.1.0.29,String
10.2.0.23,01 28 2022 12 30 00,vegeta,String,https,String,345083081.6215,Double,28756.923468,Double,30038.683516,Double,79.283435,Double,4.281739003267706,String,0.09508333333333334,String,10.1.0.29,String
10.2.0.23,01 28 2022 12 35 00,vegeta,String,https,String,345504435.805572,Double,28792.036317,Double,30036.210608,Double,58.125631,Double,4.262837759750261,String,0.094,String,10.1.0.29,String
10.2.0.24,01 28 2022 12 25 00,vegeta,String,https,String,345013530.174008,Double,28751.127514,Double,30037.463201,Double,61.673357,Double,4.435197076289486,String,0.09875,String,10.1.0.22,String
10.2.0.24,01 28 2022 12 30 00,vegeta,String,https,String,344659449.162788,Double,28721.620763,Double,30037.853548,Double,67.158291,Double,4.478284527538776,String,0.09891666666666667,String,10.1.0.22,String
10.2.0.24,01 28 2022 12 35 00,vegeta,String,https,String,345177532.539599,Double,28764.794378,Double,30032.593852,Double,77.054918,Double,4.215409705570045,String,0.09408333333333334,String,10.1.0.22,String
10.2.0.25,01 28 2022 12 25 00,vegeta,String,https,String,345448734.399333,Double,28787.394533,Double,30029.656786,Double,69.466994,Double,4.322764312867708,String,0.09533333333333334,String,10.1.0.15,String
10.2.0.25,01 28 2022 12 30 00,vegeta,String,https,String,344983825.886403,Double,28748.652157,Double,30037.850684,Double,67.636597,Double,4.414170007575796,String,0.0975,String,10.1.0.15,String
10.2.0.25,01 28 2022 12 35 00,vegeta,String,https,String,345890999.095655,Double,28824.249924,Double,30039.670243,Double,79.243552,Double,4.25092043546772,String,0.09391666666666666,String,10.1.0.15,String
10.2.0.26,01 28 2022 12 25 00,vegeta,String,https,String,345077184.715516,Double,28756.432059,Double,30033.692645,Double,68.221485,Double,4.318492742106266,String,0.09525,String,10.1.0.6,String
10.2.0.26,01 28 2022 12 30 00,vegeta,String,https,String,344753022.722822,Double,28729.41856,Double,30043.19656,Double,67.167003,Double,4.2744040384402755,String,0.09441666666666666,String,10.1.0.6,String
10.2.0.26,01 28 2022 12 35 00,vegeta,String,https,String,345713019.455566,Double,28809.418287,Double,30041.244963,Double,67.748507,Double,4.1956430202434625,String,0.09258333333333334,String,10.1.0.6,String
10.2.0.27,01 28 2022 12 25 00,vegeta,String,https,String,345461895.226711,Double,28788.491268,Double,30040.912694,Double,66.603211,Double,4.1779146191315375,String,0.09216666666666666,String,10.1.0.37,String
10.2.0.27,01 28 2022 12 30 00,vegeta,String,https,String,344245273.359851,Double,28687.106113,Double,30039.202888,Double,69.709056,Double,4.247301195291664,String,0.094,String,10.1.0.37,String
10.2.0.27,01 28 2022 12 35 00,vegeta,String,https,String,345633146.329461,Double,28802.762194,Double,30028.739481,Double,73.650871,Double,4.10919312460252,String,0.09125,String,10.1.0.37,String
10.2.0.28,01 28 2022 12 25 00,vegeta,String,https,String,345375249.324696,Double,28781.270777,Double,30036.870154,Double,64.430081,Double,4.202681669012943,String,0.09366666666666666,String,10.1.0.14,String
10.2.0.28,01 28 2022 12 30 00,vegeta,String,https,String,345099989.470797,Double,28758.332455,Double,30038.104952,Double,71.219652,Double,4.353093634899141,String,0.09616666666666666,String,10.1.0.14,String
10.2.0.28,01 28 2022 12 35 00,vegeta,String,https,String,346014031.735164,Double,28834.502644,Double,30032.642123,Double,73.645538,Double,4.052414154127523,String,0.08941666666666667,String,10.1.0.14,String
10.2.0.30,01 28 2022 12 25 00,vegeta,String,https,String,345418910.970878,Double,28784.909247,Double,30038.905394,Double,75.345062,Double,4.144400585673595,String,0.09308333333333334,String,10.1.0.13,String
10.2.0.30,01 28 2022 12 30 00,vegeta,String,https,String,345360574.871719,Double,28780.047905,Double,30037.062259,Double,72.450954,Double,4.215049662045118,String,0.09458333333333334,String,10.1.0.13,String
10.2.0.30,01 28 2022 12 35 00,vegeta,String,https,String,346047843.547809,Double,28837.320295,Double,30040.173938,Double,64.628602,Double,4.1350830454725775,String,0.09125,String,10.1.0.13,String
10.2.0.31,01 28 2022 12 25 00,vegeta,String,https,String,345018743.192903,Double,28751.561932,Double,30042.856648,Double,71.732157,Double,4.427549546832628,String,0.09766666666666667,String,10.1.0.8,String
10.2.0.31,01 28 2022 12 30 00,vegeta,String,https,String,344867346.995968,Double,28738.945582,Double,30039.920383,Double,61.487157,Double,4.402803631448788,String,0.09725,String,10.1.0.8,String
10.2.0.31,01 28 2022 12 35 00,vegeta,String,https,String,345602870.508097,Double,28800.239209,Double,30042.943653,Double,68.262978,Double,4.153952211753444,String,0.09166666666666666,String,10.1.0.8,String
10.2.0.33,01 28 2022 12 25 00,vegeta,String,https,String,344543427.792246,Double,28711.952316,Double,30039.184976,Double,76.732891,Double,4.504581044966656,String,0.09933333333333333,String,10.1.0.12,String
10.2.0.33,01 28 2022 12 30 00,vegeta,String,https,String,344654381.598816,Double,28721.198466,Double,30033.183504,Double,63.587158,Double,4.493244257301365,String,0.09925,String,10.1.0.12,String
10.2.0.33,01 28 2022 12 35 00,vegeta,String,https,String,344922543.446962,Double,28743.545287,Double,30039.798739,Double,79.151991,Double,4.3753278502890005,String,0.09666666666666666,String,10.1.0.12,String
10.2.0.38,01 28 2022 12 25 00,vegeta,String,https,String,345127380.088437,Double,28760.615007,Double,30035.591709,Double,66.822063,Double,4.287206582184409,String,0.09491666666666666,String,10.1.0.31,String
10.2.0.38,01 28 2022 12 30 00,vegeta,String,https,String,343551382.727471,Double,28629.281893,Double,30040.478005,Double,63.150367,Double,4.653570509253453,String,0.10466666666666667,String,10.1.0.31,String
10.2.0.38,01 28 2022 12 35 00,vegeta,String,https,String,344062130.573471,Double,28671.844214,Double,30045.133546,Double,69.793284,Double,4.537404571984083,String,0.10025,String,10.1.0.31,String
10.2.0.39,01 28 2022 12 25 00,vegeta,String,https,String,345008220.815386,Double,28750.685067,Double,30041.361764,Double,94.428781,Double,4.382752011849811,String,0.09666666666666666,String,10.1.0.19,String
10.2.0.39,01 28 2022 12 30 00,vegeta,String,https,String,344275441.529379,Double,28689.620127,Double,30039.624389,Double,67.770988,Double,4.419643255706712,String,0.09758333333333333,String,10.1.0.19,String
10.2.0.39,01 28 2022 12 35 00,vegeta,String,https,String,345316035.114942,Double,28776.336259,Double,30033.127865,Double,62.518201,Double,4.294832923371041,String,0.09475,String,10.1.0.19,String
10.2.0.40,01 28 2022 12 25 00,vegeta,String,https,String,344966763.939037,Double,28747.230328,Double,30038.958598,Double,54.666558,Double,4.273373106565362,String,0.09458333333333334,String,10.1.0.39,String
10.2.0.40,01 28 2022 12 30 00,vegeta,String,https,String,344195364.732976,Double,28682.947061,Double,30041.295449,Double,63.195231,Double,4.585771533343156,String,0.10166666666666667,String,10.1.0.39,String
10.2.0.40,01 28 2022 12 35 00,vegeta,String,https,String,343799149.009122,Double,28649.929084,Double,30039.315706,Double,69.672038,Double,4.598925330660272,String,0.10175,String,10.1.0.39,String
10.2.0.5,01 28 2022 12 25 00,vegeta,String,https,String,345451703.081792,Double,28787.641923,Double,30041.7258,Double,69.884462,Double,4.35138632136563,String,0.096,String,10.1.0.32,String
