PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.116,01 28 2022 11 55 00,vegeta,String,https,String,358037119.6,Double,29836.42663,Double,30023.75106,Double,80.805873,Double,0.125970941,String,0.002833333,String,10.1.0.117,String
10.2.0.116,01 28 2022 12 00 00,vegeta,String,https,String,357602901,Double,29800.24175,Double,30033.25518,Double,172.264925,Double,0.148169953,String,0.003333333,String,10.1.0.117,String
10.2.0.117,01 28 2022 11 50 00,vegeta,String,https,String,356125333.9,Double,29677.11116,Double,30029.07308,Double,209.002272,Double,0.070385952,String,0.001583333,String,10.1.0.133,String
10.2.0.117,01 28 2022 11 55 00,vegeta,String,https,String,357654038,Double,29804.50317,Double,30027.9258,Double,421.799925,Double,0.111129687,String,0.0025,String,10.1.0.133,String
10.2.0.117,01 28 2022 12 00 00,vegeta,String,https,String,358274001.4,Double,29856.16678,Double,30027.74916,Double,392.008293,Double,0.118564711,String,0.002666667,String,10.1.0.133,String
10.2.0.118,01 28 2022 11 50 00,vegeta,String,https,String,356404397.4,Double,29700.36645,Double,30015.34624,Double,405.765385,Double,0.077793564,String,0.00175,String,10.1.0.131,String
10.2.0.118,01 28 2022 11 55 00,vegeta,String,https,String,357191538.5,Double,29765.96154,Double,30031.83821,Double,217.378623,Double,0.11854892,String,0.002666667,String,10.1.0.131,String
10.2.0.118,01 28 2022 12 00 00,vegeta,String,https,String,357974560.4,Double,29831.21337,Double,30025.66209,Double,456.541099,Double,0.114831682,String,0.002583333,String,10.1.0.131,String
10.2.0.119,01 28 2022 11 50 00,vegeta,String,https,String,355434989.7,Double,29619.58248,Double,30017.93655,Double,72.795716,Double,0.11484019,String,0.002583333,String,10.1.0.110,String
10.2.0.119,01 28 2022 11 55 00,vegeta,String,https,String,356981185.6,Double,29748.43213,Double,30028.59975,Double,435.227608,Double,0.092606129,String,0.002083333,String,10.1.0.110,String
10.2.0.119,01 28 2022 12 00 00,vegeta,String,https,String,357333541.3,Double,29777.79511,Double,30024.41539,Double,426.773059,Double,0.103722444,String,0.002333333,String,10.1.0.110,String
10.2.0.12,01 28 2022 11 50 00,vegeta,String,https,String,355975777.7,Double,29664.64814,Double,30027.7338,Double,136.4557,Double,0.088908566,String,0.002,String,10.1.0.87,String
10.2.0.12,01 28 2022 11 55 00,vegeta,String,https,String,357123526.7,Double,29760.29389,Double,30027.01653,Double,411.206684,Double,0.092606198,String,0.002083333,String,10.1.0.87,String
10.2.0.12,01 28 2022 12 00 00,vegeta,String,https,String,358264712.7,Double,29855.39273,Double,30016.17555,Double,83.667436,Double,0.111154327,String,0.0025,String,10.1.0.87,String
10.2.0.120,01 28 2022 11 50 00,vegeta,String,https,String,355155912.9,Double,29596.32608,Double,30026.40022,Double,336.713311,Double,0.122231033,String,0.00275,String,10.1.0.106,String
10.2.0.120,01 28 2022 11 55 00,vegeta,String,https,String,356938872.3,Double,29744.90602,Double,30027.33279,Double,149.160573,Double,0.103749155,String,0.002333333,String,10.1.0.106,String
10.2.0.120,01 28 2022 12 00 00,vegeta,String,https,String,357184294.7,Double,29765.35789,Double,30023.54985,Double,402.364456,Double,0.103718961,String,0.002333333,String,10.1.0.106,String
10.2.0.121,01 28 2022 11 50 00,vegeta,String,https,String,355228377.4,Double,29602.36478,Double,30019.38345,Double,192.436254,Double,0.10741526,String,0.002416667,String,10.1.0.129,String
10.2.0.121,01 28 2022 11 55 00,vegeta,String,https,String,356383248.4,Double,29698.60403,Double,30026.36882,Double,115.318696,Double,0.092614256,String,0.002083333,String,10.1.0.129,String
10.2.0.121,01 28 2022 12 00 00,vegeta,String,https,String,356739481,Double,29728.29008,Double,30025.26091,Double,249.573194,Double,0.129649917,String,0.002916667,String,10.1.0.129,String
10.2.0.122,01 28 2022 11 50 00,vegeta,String,https,String,356177616.4,Double,29681.46804,Double,30022.09394,Double,408.106775,Double,0.055567793,String,0.00125,String,10.1.0.111,String
10.2.0.122,01 28 2022 11 55 00,vegeta,String,https,String,357355766,Double,29779.64717,Double,30028.01942,Double,370.381545,Double,0.103737546,String,0.002333333,String,10.1.0.111,String
10.2.0.122,01 28 2022 12 00 00,vegeta,String,https,String,357524887.8,Double,29793.74065,Double,30025.56217,Double,77.34749,Double,0.170416902,String,0.003833333,String,10.1.0.111,String
10.2.0.123,01 28 2022 11 50 00,vegeta,String,https,String,357019659.3,Double,29751.63828,Double,30026.94169,Double,361.371314,Double,0.077789244,String,0.00175,String,10.1.0.123,String
10.2.0.123,01 28 2022 11 55 00,vegeta,String,https,String,356673632.2,Double,29722.80268,Double,30024.29934,Double,381.805738,Double,0.085191259,String,0.001916667,String,10.1.0.123,String
10.2.0.123,01 28 2022 12 00 00,vegeta,String,https,String,357678600,Double,29806.55,Double,30029.38402,Double,225.961433,Double,0.081523588,String,0.001833333,String,10.1.0.123,String
10.2.0.124,01 28 2022 11 50 00,vegeta,String,https,String,356177431.8,Double,29681.45265,Double,30024.08071,Double,264.40241,Double,0.077789114,String,0.00175,String,10.1.0.22,String
10.2.0.124,01 28 2022 11 55 00,vegeta,String,https,String,357621968,Double,29801.83067,Double,30028.23823,Double,245.985438,Double,0.085206214,String,0.001916667,String,10.1.0.22,String
10.2.0.124,01 28 2022 12 00 00,vegeta,String,https,String,357994937.4,Double,29832.91145,Double,30023.29296,Double,69.904751,Double,0.088895265,String,0.002,String,10.1.0.22,String
10.2.0.125,01 28 2022 11 50 00,vegeta,String,https,String,356145815.8,Double,29678.81798,Double,30025.77399,Double,235.6595,Double,0.114848768,String,0.002583333,String,10.1.0.115,String
10.2.0.125,01 28 2022 11 55 00,vegeta,String,https,String,357082956,Double,29756.913,Double,30029.02172,Double,433.806817,Double,0.10003127,String,0.00225,String,10.1.0.115,String
10.2.0.125,01 28 2022 12 00 00,vegeta,String,https,String,357248385.1,Double,29770.69876,Double,30026.54231,Double,420.251561,Double,0.107430696,String,0.002416667,String,10.1.0.115,String
10.2.0.126,01 28 2022 11 50 00,vegeta,String,https,String,356584836.5,Double,29715.40304,Double,30024.06448,Double,231.3233,Double,0.11854472,String,0.002666667,String,10.1.0.16,String
10.2.0.126,01 28 2022 11 55 00,vegeta,String,https,String,357219798.5,Double,29768.31654,Double,30019.12138,Double,344.139488,Double,0.122244596,String,0.00275,String,10.1.0.16,String
10.2.0.126,01 28 2022 12 00 00,vegeta,String,https,String,358088008.6,Double,29840.66738,Double,30022.95279,Double,506.543822,Double,0.107440137,String,0.002416667,String,10.1.0.16,String
10.2.0.127,01 28 2022 11 50 00,vegeta,String,https,String,356683920,Double,29723.66,Double,30024.4156,Double,381.996735,Double,0.100029547,String,0.00225,String,10.1.0.18,String
10.2.0.127,01 28 2022 11 55 00,vegeta,String,https,String,355656383.7,Double,29638.03197,Double,30027.24731,Double,312.024363,Double,0.092613003,String,0.002083333,String,10.1.0.18,String
10.2.0.127,01 28 2022 12 00 00,vegeta,String,https,String,359639538.2,Double,29969.96152,Double,30027.44899,Double,179.827142,Double,0.107415272,String,0.002416667,String,10.1.0.18,String
10.2.0.128,01 28 2022 11 50 00,vegeta,String,https,String,355793819.5,Double,29649.48496,Double,30025.98752,Double,164.33804,Double,0.070385446,String,0.001583333,String,10.1.0.14,String
10.2.0.128,01 28 2022 11 55 00,vegeta,String,https,String,356304429.9,Double,29692.03582,Double,30020.07447,Double,290.133968,Double,0.12594222,String,0.002833333,String,10.1.0.14,String
