PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type
10.2.0.119,01 27 2022 14 35 00,vegeta,String,https,String,10056684.005629,Double,838.057,Double,30001.421594,Double,59.038249,Double,49.458514033800306,String,0.9999166666666667,String,10.1.0.118,String
10.2.0.12,01 27 2022 14 30 00,vegeta,String,https,String,98088929.575945,Double,8174.077464,Double,30024.574509,Double,64.4898,Double,47.643616381858415,String,0.9963333333333333,String,10.1.0.51,String
10.2.0.12,01 27 2022 14 35 00,vegeta,String,https,String,14525987.351348,Double,1210.498945,Double,17004.396251,Double,63.508308,Double,49.48866189568716,String,1,String,10.1.0.51,String
10.2.0.120,01 27 2022 14 30 00,vegeta,String,https,String,67482811.999939,Double,5623.567666,Double,30000.663759,Double,64.277,Double,48.63725759962415,String,0.9993333333333333,String,10.1.0.107,String
10.2.0.120,01 27 2022 14 35 00,vegeta,String,https,String,20035624.875532,Double,1669.635406,Double,25818.99482,Double,53.186079,Double,49.45857612451445,String,1,String,10.1.0.107,String
10.2.0.121,01 27 2022 14 30 00,vegeta,String,https,String,86249286.052015,Double,7187.440504,Double,30002.980649,Double,60.1487,Double,48.01157603253369,String,0.996,String,10.1.0.108,String
10.2.0.121,01 27 2022 14 35 00,vegeta,String,https,String,16364487.029276,Double,1363.707252,Double,29120.923095,Double,58.323692,Double,49.47726156088057,String,1,String,10.1.0.108,String
10.2.0.122,01 27 2022 14 30 00,vegeta,String,https,String,13720467.287475,Double,1143.372273,Double,30003.608773,Double,51.853027,Double,48.985108463723634,String,0.9998333333333334,String,10.1.0.119,String
10.2.0.122,01 27 2022 14 35 00,vegeta,String,https,String,7535505.771182,Double,627.958814,Double,30001.362628,Double,51.349765,Double,49.50874169227033,String,0.9999166666666667,String,10.1.0.119,String
10.2.0.123,01 27 2022 14 30 00,vegeta,String,https,String,13797004.156641,Double,1149.750346,Double,30001.0909,Double,52.267594,Double,48.987428959446056,String,0.9998333333333334,String,10.1.0.112,String
10.2.0.123,01 27 2022 14 35 00,vegeta,String,https,String,6520896.100549,Double,543.408008,Double,30000.445938,Double,50.978044,Double,49.52001023825596,String,0.9999166666666667,String,10.1.0.112,String
10.2.0.124,01 27 2022 14 30 00,vegeta,String,https,String,13257694.101551,Double,1104.807841,Double,30000.416879,Double,51.041751,Double,49.064069094907666,String,0.9999166666666667,String,10.1.0.125,String
