PartitionKey,RowKey,test_type,test_type@type,protocol,protocol@type,latency_total,latency_total@type,latency_mean,latency_mean@type,latency_max,latency_max@type,latency_min,latency_min@type,throughput,throughput@type,success,success@type,server,server@type,sent_throughput,sent_throughput@type,received_throughput,received_throughput@type,max_rtt,max_rtt@type,min_rtt,min_rtt@type,mean_rtt,mean_rtt@type,duration,duration@type
10.2.0.124,01 28 2022 10 40 00,vegeta,String,http,String,357225876,Double,29768.823,Double,30017.74575,Double,246.873047,Double,0.088900693,String,0.002,String,10.1.0.118,String,,,,,,,,,,,,
10.2.0.124,01 28 2022 10 45 00,vegeta,String,http,String,357850004.9,Double,29820.83374,Double,30011.69522,Double,258.973675,Double,0.103729132,String,0.002333333,String,10.1.0.118,String,,,,,,,,,,,,
10.2.0.124,01 28 2022 10 50 00,vegeta,String,http,String,357137648.1,Double,29761.47068,Double,30018.99623,Double,262.410368,Double,0.151862973,String,0.003416667,String,10.1.0.118,String,,,,,,,,,,,,
10.2.0.124,01 28 2022 10 55 00,vegeta,String,http,String,357461057.6,Double,29788.42147,Double,30018.16911,Double,226.798039,Double,0.103758371,String,0.002333333,String,10.1.0.118,String,,,,,,,,,,,,
10.2.0.124,01 28 2022 11 00 00,vegeta,String,http,String,357360795.3,Double,29780.06627,Double,30009.21334,Double,250.020024,Double,0.148180856,String,0.003333333,String,10.1.0.118,String,,,,,,,,,,,,
10.2.0.125,01 28 2022 10 40 00,vegeta,String,http,String,357794640.2,Double,29816.22002,Double,30019.66413,Double,273.172506,Double,0.111126971,String,0.0025,String,10.1.0.108,String,,,,,,,,,,,,
10.2.0.125,01 28 2022 10 45 00,vegeta,String,http,String,357525733.1,Double,29793.81109,Double,30020.6818,Double,77.604537,Double,0.114848836,String,0.002583333,String,10.1.0.108,String,,,,,,,,,,,,
10.2.0.125,01 28 2022 10 50 00,vegeta,String,http,String,357917128.2,Double,29826.42735,Double,30018.12323,Double,250.137122,Double,0.14076143,String,0.003166667,String,10.1.0.108,String,,,,,,,,,,,,
10.2.0.125,01 28 2022 10 55 00,vegeta,String,http,String,358070220,Double,29839.185,Double,30009.38933,Double,243.707407,Double,0.096331921,String,0.002166667,String,10.1.0.108,String,,,,,,,,,,,,
10.2.0.125,01 28 2022 11 00 00,vegeta,String,http,String,358223182.6,Double,29851.93188,Double,30012.79619,Double,208.839994,Double,0.12963914,String,0.002916667,String,10.1.0.108,String,,,,,,,,,,,,
10.2.0.126,01 28 2022 10 40 00,vegeta,String,http,String,356538485.3,Double,29711.54044,Double,30015.91279,Double,182.31539,Double,0.111119246,String,0.0025,String,10.1.0.113,String,,,,,,,,,,,,
10.2.0.126,01 28 2022 10 45 00,vegeta,String,http,String,357083292.1,Double,29756.94101,Double,30015.50288,Double,253.206795,Double,0.129673486,String,0.002916667,String,10.1.0.113,String,,,,,,,,,,,,
10.2.0.126,01 28 2022 10 50 00,vegeta,String,http,String,357092790.6,Double,29757.73255,Double,30016.42997,Double,233.669903,Double,0.114823215,String,0.002583333,String,10.1.0.113,String,,,,,,,,,,,,
10.2.0.126,01 28 2022 10 55 00,vegeta,String,http,String,357535431.2,Double,29794.61927,Double,30015.56281,Double,253.08178,Double,0.133379118,String,0.003,String,10.1.0.113,String,,,,,,,,,,,,
10.2.0.126,01 28 2022 11 00 00,vegeta,String,http,String,357390791,Double,29782.56591,Double,30016.92828,Double,239.983618,Double,0.211173544,String,0.00475,String,10.1.0.113,String,,,,,,,,,,,,
10.2.0.127,01 28 2022 10 40 00,vegeta,String,http,String,356591804,Double,29715.98367,Double,30015.90048,Double,261.761985,Double,0.159270922,String,0.003583333,String,10.1.0.107,String,,,,,,,,,,,,
10.2.0.127,01 28 2022 10 45 00,vegeta,String,http,String,357232410.9,Double,29769.36757,Double,30018.46223,Double,276.992669,Double,0.111142772,String,0.0025,String,10.1.0.107,String,,,,,,,,,,,,
10.2.0.127,01 28 2022 10 50 00,vegeta,String,http,String,356695364.9,Double,29724.61374,Double,30017.46963,Double,237.538576,Double,0.140782115,String,0.003166667,String,10.1.0.107,String,,,,,,,,,,,,
10.2.0.127,01 28 2022 10 55 00,vegeta,String,http,String,356893631.7,Double,29741.13598,Double,30018.09018,Double,246.543545,Double,0.088915146,String,0.002,String,10.1.0.107,String,,,,,,,,,,,,
10.2.0.127,01 28 2022 11 00 00,vegeta,String,http,String,357138759.5,Double,29761.56329,Double,30016.99808,Double,270.006687,Double,0.111151234,String,0.0025,String,10.1.0.107,String,,,,,,,,,,,,
10.2.0.128,01 28 2022 10 40 00,vegeta,String,http,String,357300978.2,Double,29775.08151,Double,30022.3211,Double,234.790278,Double,0.114865712,String,0.002583333,String,10.1.0.135,String,,,,,,,,,,,,
10.2.0.128,01 28 2022 10 45 00,vegeta,String,http,String,357705571,Double,29808.79758,Double,30017.60673,Double,238.050717,Double,0.103727603,String,0.002333333,String,10.1.0.135,String,,,,,,,,,,,,
10.2.0.128,01 28 2022 10 50 00,vegeta,String,http,String,357593113.2,Double,29799.4261,Double,30016.24924,Double,89.146646,Double,0.170425973,String,0.003833333,String,10.1.0.135,String,,,,,,,,,,,,
10.2.0.128,01 28 2022 10 55 00,vegeta,String,http,String,357582301.3,Double,29798.52511,Double,30024.26102,Double,176.308551,Double,0.137057252,String,0.003083333,String,10.1.0.135,String,,,,,,,,,,,,
10.2.0.128,01 28 2022 11 00 00,vegeta,String,http,String,358183206.9,Double,29848.60058,Double,30018.45036,Double,243.178441,Double,0.151862971,String,0.003416667,String,10.1.0.135,String,,,,,,,,,,,,
10.2.0.129,01 28 2022 10 40 00,vegeta,String,http,String,357384130.2,Double,29782.01085,Double,30014.60909,Double,245.39365,Double,0.129658426,String,0.002916667,String,10.1.0.136,String,,,,,,,,,,,,
10.2.0.129,01 28 2022 10 45 00,vegeta,String,http,String,357475280.4,Double,29789.6067,Double,30012.85187,Double,94.936639,Double,0.111127472,String,0.0025,String,10.1.0.136,String,,,,,,,,,,,,
10.2.0.129,01 28 2022 10 50 00,vegeta,String,http,String,357429058,Double,29785.75483,Double,30018.18978,Double,239.775993,Double,0.066691333,String,0.0015,String,10.1.0.136,String,,,,,,,,,,,,
10.2.0.129,01 28 2022 10 55 00,vegeta,String,http,String,357383055.1,Double,29781.92125,Double,30022.14352,Double,201.423709,Double,0.103742061,String,0.002333333,String,10.1.0.136,String,,,,,,,,,,,,
10.2.0.129,01 28 2022 11 00 00,vegeta,String,http,String,358346458.7,Double,29862.20489,Double,30018.72139,Double,230.333839,Double,0.096317683,String,0.002166667,String,10.1.0.136,String,,,,,,,,,,,,
10.2.0.13,01 28 2022 10 40 00,vegeta,String,http,String,357648675.1,Double,29804.05626,Double,30017.88298,Double,244.269982,Double,0.085198607,String,0.001916667,String,10.1.0.61,String,,,,,,,,,,,,
10.2.0.13,01 28 2022 10 45 00,vegeta,String,http,String,358345541.5,Double,29862.12846,Double,30021.04241,Double,146.418168,Double,0.133353026,String,0.003,String,10.1.0.61,String,,,,,,,,,,,,
10.2.0.13,01 28 2022 10 50 00,vegeta,String,http,String,357827466.6,Double,29818.95555,Double,30019.13194,Double,256.442146,Double,0.092619972,String,0.002083333,String,10.1.0.61,String,,,,,,,,,,,,
10.2.0.13,01 28 2022 10 55 00,vegeta,String,http,String,358190821.2,Double,29849.2351,Double,30017.81331,Double,258.343369,Double,0.111136699,String,0.0025,String,10.1.0.61,String,,,,,,,,,,,,
10.2.0.13,01 28 2022 11 00 00,vegeta,String,http,String,357165317,Double,29763.77641,Double,30016.23428,Double,228.64879,Double,0.144490461,String,0.00325,String,10.1.0.61,String,,,,,,,,,,,,
10.2.0.130,01 28 2022 10 40 00,vegeta,String,http,String,356573986.2,Double,29714.49885,Double,30018.38285,Double,250.314889,Double,0.111119263,String,0.0025,String,10.1.0.9,String,,,,,,,,,,,,
10.2.0.130,01 28 2022 10 45 00,vegeta,String,http,String,357026252.6,Double,29752.18772,Double,30021.63913,Double,237.048311,Double,0.118555228,String,0.002666667,String,10.1.0.9,String,,,,,,,,,,,,
10.2.0.130,01 28 2022 10 50 00,vegeta,String,http,String,357310669.1,Double,29775.88909,Double,30018.33145,Double,240.016627,Double,0.133402757,String,0.003,String,10.1.0.9,String,,,,,,,,,,,,
10.2.0.130,01 28 2022 10 55 00,vegeta,String,http,String,357365516.6,Double,29780.45971,Double,30018.63143,Double,268.482649,Double,0.103757507,String,0.002333333,String,10.1.0.9,String,,,,,,,,,,,,
10.2.0.130,01 28 2022 11 00 00,vegeta,String,http,String,357118680,Double,29759.89,Double,30009.69728,Double,238.019245,Double,0.163047402,String,0.003666667,String,10.1.0.9,String,,,,,,,,,,,,
10.2.0.131,01 28 2022 10 40 00,vegeta,String,http,String,355913324.7,Double,29659.44373,Double,30019.0257,Double,242.20379,Double,0.140771975,String,0.003166667,String,10.1.0.123,String,,,,,,,,,,,,
10.2.0.131,01 28 2022 10 45 00,vegeta,String,http,String,357419419.2,Double,29784.9516,Double,30017.51335,Double,254.445449,Double,0.11483172,String,0.002583333,String,10.1.0.123,String,,,,,,,,,,,,
10.2.0.131,01 28 2022 10 50 00,vegeta,String,http,String,356662588,Double,29721.88233,Double,30017.69853,Double,255.728682,Double,0.151919244,String,0.003416667,String,10.1.0.123,String,,,,,,,,,,,,
10.2.0.131,01 28 2022 10 55 00,vegeta,String,http,String,356683672.6,Double,29723.63939,Double,30017.00422,Double,249.331359,Double,0.118579731,String,0.002666667,String,10.1.0.123,String,,,,,,,,,,,,
10.2.0.131,01 28 2022 11 00 00,vegeta,String,http,String,357259333.6,Double,29771.61114,Double,30017.63623,Double,89.696524,Double,0.185294925,String,0.004166667,String,10.1.0.123,String,,,,,,,,,,,,
10.2.0.132,01 28 2022 10 40 00,vegeta,String,http,String,357730011.9,Double,29810.83432,Double,30019.89925,Double,251.714503,Double,0.125963187,String,0.002833333,String,10.1.0.110,String,,,,,,,,,,,,
10.2.0.132,01 28 2022 10 45 00,vegeta,String,http,String,357510107.1,Double,29792.50892,Double,30017.53736,Double,240.564588,Double,0.107429265,String,0.002416667,String,10.1.0.110,String,,,,,,,,,,,,
10.2.0.132,01 28 2022 10 50 00,vegeta,String,http,String,356562695.3,Double,29713.55794,Double,30015.2022,Double,232.268315,Double,0.107439167,String,0.002416667,String,10.1.0.110,String,,,,,,,,,,,,
10.2.0.132,01 28 2022 10 55 00,vegeta,String,http,String,356258220.1,Double,29688.18501,Double,30014.01675,Double,169.375199,Double,0.125951637,String,0.002833333,String,10.1.0.110,String,,,,,,,,,,,,
10.2.0.132,01 28 2022 11 00 00,vegeta,String,http,String,357080672.5,Double,29756.72271,Double,30018.27099,Double,238.820539,Double,0.100027799,String,0.00225,String,10.1.0.110,String,,,,,,,,,,,,
10.2.0.133,01 28 2022 10 40 00,vegeta,String,http,String,357125417.4,Double,29760.45145,Double,30016.76177,Double,144.029395,Double,0.137079595,String,0.003083333,String,10.1.0.114,String,,,,,,,,,,,,
10.2.0.133,01 28 2022 10 45 00,vegeta,String,http,String,357419229.8,Double,29784.93582,Double,30006.5868,Double,243.076889,Double,0.100033256,String,0.00225,String,10.1.0.114,String,,,,,,,,,,,,
10.2.0.133,01 28 2022 10 50 00,vegeta,String,http,String,356896627.7,Double,29741.38564,Double,30018.816,Double,204.159518,Double,0.100032214,String,0.00225,String,10.1.0.114,String,,,,,,,,,,,,
10.2.0.133,01 28 2022 10 55 00,vegeta,String,http,String,357068743.5,Double,29755.72862,Double,30006.2264,Double,181.857954,Double,0.100029615,String,0.00225,String,10.1.0.114,String,,,,,,,,,,,,
10.2.0.133,01 28 2022 11 00 00,vegeta,String,http,String,356570360,Double,29714.19667,Double,30015.25725,Double,250.195198,Double,0.155566784,String,0.0035,String,10.1.0.114,String,,,,,,,,,,,,
10.2.0.134,01 28 2022 10 40 00,vegeta,String,http,String,357496263.1,Double,29791.35526,Double,30020.22404,Double,232.166145,Double,0.122262532,String,0.00275,String,10.1.0.126,String,,,,,,,,,,,,
10.2.0.134,01 28 2022 10 45 00,vegeta,String,http,String,357411970.8,Double,29784.3309,Double,30015.30051,Double,105.815311,Double,0.111135804,String,0.0025,String,10.1.0.126,String,,,,,,,,,,,,
10.2.0.134,01 28 2022 10 50 00,vegeta,String,http,String,358490082.2,Double,29874.17352,Double,30019.23837,Double,246.282094,Double,0.096317488,String,0.002166667,String,10.1.0.126,String,,,,,,,,,,,,
10.2.0.134,01 28 2022 10 55 00,vegeta,String,http,String,358186429.9,Double,29848.86915,Double,30017.24221,Double,252.392721,Double,0.122275292,String,0.00275,String,10.1.0.126,String,,,,,,,,,,,,
10.2.0.134,01 28 2022 11 00 00,vegeta,String,http,String,358077000.1,Double,29839.75,Double,30017.56221,Double,196.914595,Double,0.10742325,String,0.002416667,String,10.1.0.126,String,,,,,,,,,,,,
10.2.0.135,01 28 2022 10 40 00,vegeta,String,http,String,356801270.9,Double,29733.43925,Double,30014.66652,Double,206.570187,Double,0.144519372,String,0.00325,String,10.1.0.133,String,,,,,,,,,,,,
10.2.0.135,01 28 2022 10 45 00,vegeta,String,http,String,357061634.3,Double,29755.13619,Double,30018.30601,Double,133.012384,Double,0.118588751,String,0.002666667,String,10.1.0.133,String,,,,,,,,,,,,
10.2.0.135,01 28 2022 10 50 00,vegeta,String,http,String,356516140.1,Double,29709.67834,Double,30018.87932,Double,176.926513,Double,0.11853985,String,0.002666667,String,10.1.0.133,String,,,,,,,,,,,,
10.2.0.135,01 28 2022 10 55 00,vegeta,String,http,String,356656914.9,Double,29721.40957,Double,30018.72132,Double,253.45551,Double,0.092641077,String,0.002083333,String,10.1.0.133,String,,,,,,,,,,,,
10.2.0.135,01 28 2022 11 00 00,vegeta,String,http,String,357559863.2,Double,29796.65527,Double,30019.46401,Double,233.244414,Double,0.096339264,String,0.002166667,String,10.1.0.133,String,,,,,,,,,,,,
10.2.0.136,01 28 2022 10 40 00,vegeta,String,http,String,358010850.1,Double,29834.23751,Double,30018.34725,Double,249.805015,Double,0.118553565,String,0.002666667,String,10.1.0.111,String,,,,,,,,,,,,
10.2.0.136,01 28 2022 10 45 00,vegeta,String,http,String,357700133.9,Double,29808.34449,Double,30010.13601,Double,257.51583,Double,0.100015373,String,0.00225,String,10.1.0.111,String,,,,,,,,,,,,
10.2.0.136,01 28 2022 10 50 00,vegeta,String,http,String,357548938.3,Double,29795.74486,Double,30019.33915,Double,127.487273,Double,0.137071815,String,0.003083333,String,10.1.0.111,String,,,,,,,,,,,,
10.2.0.136,01 28 2022 10 55 00,vegeta,String,http,String,356902792,Double,29741.89933,Double,30014.52078,Double,244.769002,Double,0.092613074,String,0.002083333,String,10.1.0.111,String,,,,,,,,,,,,
10.2.0.136,01 28 2022 11 00 00,vegeta,String,http,String,357787722.9,Double,29815.64357,Double,30018.9591,Double,247.076675,Double,0.148202978,String,0.003333333,String,10.1.0.111,String,,,,,,,,,,,,
10.2.0.14,01 28 2022 10 40 00,vegeta,String,http,String,357857659.1,Double,29821.47159,Double,30011.49652,Double,257.703451,Double,0.096317656,String,0.002166667,String,10.1.0.78,String,,,,,,,,,,,,
10.2.0.14,01 28 2022 10 45 00,vegeta,String,http,String,357943768.9,Double,29828.64741,Double,30019.92593,Double,240.965419,Double,0.111130839,String,0.0025,String,10.1.0.78,String,,,,,,,,,,,,
10.2.0.14,01 28 2022 10 50 00,vegeta,String,http,String,358955519.7,Double,29912.95997,Double,30016.78177,Double,282.603126,Double,0.118572826,String,0.002666667,String,10.1.0.78,String,,,,,,,,,,,,
10.2.0.14,01 28 2022 10 55 00,vegeta,String,http,String,358184386.9,Double,29848.69891,Double,30010.65233,Double,252.449443,Double,0.111149509,String,0.0025,String,10.1.0.78,String,,,,,,,,,,,,
10.2.0.14,01 28 2022 11 00 00,vegeta,String,http,String,359029577.5,Double,29919.13146,Double,30018.63632,Double,149.890542,Double,0.077795014,String,0.00175,String,10.1.0.78,String,,,,,,,,,,,,
10.2.0.15,01 28 2022 10 40 00,vegeta,String,http,String,356555279.7,Double,29712.93997,Double,30014.34335,Double,167.909238,Double,0.151885464,String,0.003416667,String,10.1.0.47,String,,,,,,,,,,,,
10.2.0.15,01 28 2022 10 45 00,vegeta,String,http,String,356435043.2,Double,29702.92027,Double,30018.64346,Double,258.542728,Double,0.118553575,String,0.002666667,String,10.1.0.47,String,,,,,,,,,,,,
10.2.0.15,01 28 2022 10 50 00,vegeta,String,http,String,356870562.9,Double,29739.21358,Double,30013.27446,Double,239.057678,Double,0.137069553,String,0.003083333,String,10.1.0.47,String,,,,,,,,,,,,
10.2.0.15,01 28 2022 10 55 00,vegeta,String,http,String,357849703.3,Double,29820.80861,Double,30017.48587,Double,182.853989,Double,0.100032211,String,0.00225,String,10.1.0.47,String,,,,,,,,,,,,
10.2.0.15,01 28 2022 11 00 00,vegeta,String,http,String,358105379.9,Double,29842.11499,Double,30019.29097,Double,251.425471,Double,0.159306235,String,0.003583333,String,10.1.0.47,String,,,,,,,,,,,,
10.2.0.16,01 28 2022 10 40 00,vegeta,String,http,String,358066062.2,Double,29838.83852,Double,30011.31449,Double,91.318362,Double,0.125942055,String,0.002833333,String,10.1.0.63,String,,,,,,,,,,,,
10.2.0.16,01 28 2022 10 45 00,vegeta,String,http,String,358485586.6,Double,29873.79889,Double,30018.16502,Double,270.956087,Double,0.155631596,String,0.0035,String,10.1.0.63,String,,,,,,,,,,,,
10.2.0.16,01 28 2022 10 50 00,vegeta,String,http,String,356956101.8,Double,29746.34182,Double,30015.11662,Double,235.255845,Double,0.08890857,String,0.002,String,10.1.0.63,String,,,,,,,,,,,,
10.2.0.16,01 28 2022 10 55 00,vegeta,String,http,String,357232356,Double,29769.363,Double,30018.3958,Double,262.718392,Double,0.107445633,String,0.002416667,String,10.1.0.63,String,,,,,,,,,,,,
10.2.0.16,01 28 2022 11 00 00,vegeta,String,http,String,357586582.8,Double,29798.8819,Double,30015.16181,Double,265.678718,Double,0.133382643,String,0.003,String,10.1.0.63,String,,,,,,,,,,,,
10.2.0.17,01 28 2022 10 40 00,vegeta,String,http,String,359159199.8,Double,29929.93331,Double,30013.86728,Double,296.066619,Double,0.151861495,String,0.003416667,String,10.1.0.53,String,,,,,,,,,,,,
10.2.0.17,01 28 2022 10 45 00,vegeta,String,http,String,359046494.1,Double,29920.54117,Double,30014.40719,Double,282.575799,Double,0.107439236,String,0.002416667,String,10.1.0.53,String,,,,,,,,,,,,
10.2.0.17,01 28 2022 10 50 00,vegeta,String,http,String,359003415.9,Double,29916.95133,Double,30015.15102,Double,294.846381,Double,0.129658359,String,0.002916667,String,10.1.0.53,String,,,,,,,,,,,,
10.2.0.17,01 28 2022 10 55 00,vegeta,String,http,String,358950838.9,Double,29912.56991,Double,30014.11724,Double,251.148839,Double,0.103762539,String,0.002333333,String,10.1.0.53,String,,,,,,,,,,,,
10.2.0.17,01 28 2022 11 00 00,vegeta,String,http,String,358890973.9,Double,29907.58116,Double,30016.11256,Double,259.970032,Double,0.122258367,String,0.00275,String,10.1.0.53,String,,,,,,,,,,,,
10.2.0.18,01 28 2022 10 40 00,vegeta,String,http,String,358604993.5,Double,29883.74946,Double,30019.26717,Double,232.832015,Double,0.125988672,String,0.002833333,String,10.1.0.67,String,,,,,,,,,,,,
10.2.0.18,01 28 2022 10 45 00,vegeta,String,http,String,358297619.7,Double,29858.13498,Double,30017.92312,Double,250.365897,Double,0.133355848,String,0.003,String,10.1.0.67,String,,,,,,,,,,,,
10.2.0.18,01 28 2022 10 50 00,vegeta,String,http,String,357947641.2,Double,29828.9701,Double,30014.64709,Double,243.212865,Double,0.133385069,String,0.003,String,10.1.0.67,String,,,,,,,,,,,,
10.2.0.18,01 28 2022 10 55 00,vegeta,String,http,String,357246965.1,Double,29770.58043,Double,30010.19405,Double,245.099582,Double,0.096316227,String,0.002166667,String,10.1.0.67,String,,,,,,,,,,,,
10.2.0.18,01 28 2022 11 00 00,vegeta,String,http,String,357014445.6,Double,29751.2038,Double,30013.39179,Double,258.739312,Double,0.16301616,String,0.003666667,String,10.1.0.67,String,,,,,,,,,,,,
10.2.0.19,01 28 2022 10 40 00,vegeta,String,http,String,357516787.9,Double,29793.06566,Double,30008.62196,Double,247.602757,Double,0.111145039,String,0.0025,String,10.1.0.43,String,,,,,,,,,,,,
10.2.0.19,01 28 2022 10 45 00,vegeta,String,http,String,357556143.6,Double,29796.3453,Double,30011.98014,Double,243.078183,Double,0.114823232,String,0.002583333,String,10.1.0.43,String,,,,,,,,,,,,
10.2.0.19,01 28 2022 10 50 00,vegeta,String,http,String,357980015.5,Double,29831.66795,Double,30015.15103,Double,256.344081,Double,0.125935136,String,0.002833333,String,10.1.0.43,String,,,,,,,,,,,,
10.2.0.19,01 28 2022 10 55 00,vegeta,String,http,String,356513851.8,Double,29709.48765,Double,30017.11777,Double,241.609753,Double,0.144479148,String,0.00325,String,10.1.0.43,String,,,,,,,,,,,,
10.2.0.19,01 28 2022 11 00 00,vegeta,String,http,String,357921992.1,Double,29826.83267,Double,30013.39048,Double,160.856484,Double,0.107433701,String,0.002416667,String,10.1.0.43,String,,,,,,,,,,,,
10.2.0.20,01 28 2022 10 40 00,vegeta,String,http,String,357658056.3,Double,29804.83803,Double,30017.12968,Double,250.088849,Double,0.107463074,String,0.002416667,String,10.1.0.76,String,,,,,,,,,,,,
10.2.0.20,01 28 2022 10 45 00,vegeta,String,http,String,356623254.9,Double,29718.60457,Double,30017.25383,Double,225.214419,Double,0.0778089,String,0.00175,String,10.1.0.76,String,,,,,,,,,,,,
10.2.0.20,01 28 2022 10 50 00,vegeta,String,http,String,358019751.5,Double,29834.9793,Double,30016.62786,Double,254.079908,Double,0.122258321,String,0.00275,String,10.1.0.76,String,,,,,,,,,,,,
10.2.0.20,01 28 2022 10 55 00,vegeta,String,http,String,358928057.1,Double,29910.67142,Double,30019.66264,Double,245.021467,Double,0.096303321,String,0.002166667,String,10.1.0.76,String,,,,,,,,,,,,
10.2.0.20,01 28 2022 11 00 00,vegeta,String,http,String,358272577.6,Double,29856.04813,Double,30012.69897,Double,253.266969,Double,0.107453963,String,0.002416667,String,10.1.0.76,String,,,,,,,,,,,,
10.2.0.21,01 28 2022 10 40 00,vegeta,String,http,String,357492144.7,Double,29791.01206,Double,30018.66767,Double,250.014841,Double,0.114840286,String,0.002583333,String,10.1.0.69,String,,,,,,,,,,,,
10.2.0.21,01 28 2022 10 45 00,vegeta,String,http,String,357501195,Double,29791.76625,Double,30019.69381,Double,133.223469,Double,0.100033148,String,0.00225,String,10.1.0.69,String,,,,,,,,,,,,
10.2.0.21,01 28 2022 10 50 00,vegeta,String,http,String,358115279,Double,29842.93992,Double,30014.77204,Double,256.531762,Double,0.111152257,String,0.0025,String,10.1.0.69,String,,,,,,,,,,,,
10.2.0.21,01 28 2022 10 55 00,vegeta,String,http,String,358215426.1,Double,29851.28551,Double,30018.74307,Double,274.656119,Double,0.081511627,String,0.001833333,String,10.1.0.69,String,,,,,,,,,,,,
10.2.0.21,01 28 2022 11 00 00,vegeta,String,http,String,358379332.3,Double,29864.94436,Double,30019.66661,Double,87.689253,Double,0.144465754,String,0.00325,String,10.1.0.69,String,,,,,,,,,,,,
10.2.0.22,01 28 2022 10 40 00,vegeta,String,http,String,358025956.5,Double,29835.49637,Double,30010.90522,Double,136.667148,Double,0.148218774,String,0.003333333,String,10.1.0.93,String,,,,,,,,,,,,
10.2.0.22,01 28 2022 10 45 00,vegeta,String,http,String,357542216.5,Double,29795.18471,Double,30019.95864,Double,251.966314,Double,0.111152226,String,0.0025,String,10.1.0.93,String,,,,,,,,,,,,
10.2.0.22,01 28 2022 10 50 00,vegeta,String,http,String,357712556.8,Double,29809.37974,Double,30020.35492,Double,228.540804,Double,0.133377713,String,0.003,String,10.1.0.93,String,,,,,,,,,,,,
10.2.0.22,01 28 2022 10 55 00,vegeta,String,http,String,357355818.9,Double,29779.65158,Double,30014.91504,Double,253.815937,Double,0.125974132,String,0.002833333,String,10.1.0.93,String,,,,,,,,,,,,
10.2.0.22,01 28 2022 11 00 00,vegeta,String,http,String,357539503,Double,29794.95859,Double,30019.8882,Double,174.273875,Double,0.140751084,String,0.003166667,String,10.1.0.93,String,,,,,,,,,,,,
10.2.0.23,01 28 2022 10 40 00,vegeta,String,http,String,357809961.4,Double,29817.49679,Double,30019.03159,Double,260.515915,Double,0.11854481,String,0.002666667,String,10.1.0.92,String,,,,,,,,,,,,
10.2.0.23,01 28 2022 10 45 00,vegeta,String,http,String,358512688.8,Double,29876.0574,Double,30014.92598,Double,268.606367,Double,0.107431243,String,0.002416667,String,10.1.0.92,String,,,,,,,,,,,,
10.2.0.23,01 28 2022 10 50 00,vegeta,String,http,String,357330365.6,Double,29777.53046,Double,30014.02205,Double,73.526537,Double,0.125953785,String,0.002833333,String,10.1.0.92,String,,,,,,,,,,,,
10.2.0.23,01 28 2022 10 55 00,vegeta,String,http,String,358184692.5,Double,29848.72437,Double,30020.50519,Double,268.779006,Double,0.111135727,String,0.0025,String,10.1.0.92,String,,,,,,,,,,,,
10.2.0.23,01 28 2022 11 00 00,vegeta,String,http,String,358512750.2,Double,29876.06252,Double,30018.89534,Double,260.176185,Double,0.118553505,String,0.002666667,String,10.1.0.92,String,,,,,,,,,,,,
10.2.0.24,01 28 2022 10 40 00,vegeta,String,http,String,357407461.3,Double,29783.95511,Double,30016.19993,Double,244.913878,Double,0.081498565,String,0.001833333,String,10.1.0.17,String,,,,,,,,,,,,
10.2.0.24,01 28 2022 10 45 00,vegeta,String,http,String,355729249.8,Double,29644.10415,Double,30018.8983,Double,142.290015,Double,0.137047111,String,0.003083333,String,10.1.0.17,String,,,,,,,,,,,,
10.2.0.24,01 28 2022 10 50 00,vegeta,String,http,String,357715954.8,Double,29809.6629,Double,30016.52531,Double,258.103838,Double,0.118539191,String,0.002666667,String,10.1.0.17,String,,,,,,,,,,,,
10.2.0.24,01 28 2022 10 55 00,vegeta,String,http,String,357313524.7,Double,29776.12706,Double,30018.92459,Double,254.300271,Double,0.074101472,String,0.001666667,String,10.1.0.17,String,,,,,,,,,,,,
10.2.0.24,01 28 2022 11 00 00,vegeta,String,http,String,357497029.4,Double,29791.41912,Double,30015.44231,Double,228.611631,Double,0.125985347,String,0.002833333,String,10.1.0.17,String,,,,,,,,,,,,
10.2.0.25,01 28 2022 10 40 00,vegeta,String,http,String,356818909.6,Double,29734.90913,Double,30017.02397,Double,168.359786,Double,0.122257207,String,0.00275,String,10.1.0.112,String,,,,,,,,,,,,
10.2.0.25,01 28 2022 10 45 00,vegeta,String,http,String,357478971.4,Double,29789.91429,Double,30014.20974,Double,243.461344,Double,0.114888872,String,0.002583333,String,10.1.0.112,String,,,,,,,,,,,,
10.2.0.25,01 28 2022 10 50 00,vegeta,String,http,String,356993989.8,Double,29749.49915,Double,30016.43438,Double,109.917065,Double,0.129660112,String,0.002916667,String,10.1.0.112,String,,,,,,,,,,,,
10.2.0.25,01 28 2022 10 55 00,vegeta,String,http,String,357099078.3,Double,29758.25653,Double,30011.91331,Double,118.802295,Double,0.126006901,String,0.002833333,String,10.1.0.112,String,,,,,,,,,,,,
10.2.0.25,01 28 2022 11 00 00,vegeta,String,http,String,357438102.3,Double,29786.50852,Double,30018.48687,Double,258.406283,Double,0.114831762,String,0.002583333,String,10.1.0.112,String,,,,,,,,,,,,
10.2.0.26,01 28 2022 10 40 00,vegeta,String,http,String,357413614.5,Double,29784.46788,Double,30006.79719,Double,17.857071,Double,0.118577065,String,0.002666667,String,10.1.0.74,String,,,,,,,,,,,,
10.2.0.26,01 28 2022 10 45 00,vegeta,String,http,String,356070243.8,Double,29672.52032,Double,30016.76016,Double,230.494737,Double,0.103734388,String,0.002333333,String,10.1.0.74,String,,,,,,,,,,,,
